Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guinea,GIN,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,GMB,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6629904153756,,,,,,,,,,,,,,72.1670908710635,69.9599220335536,71.6330127651286,81.1050780316224,,,,,,,,,,,,
Guinea-Bissau,GNB,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5278381889566,,,,,,,,,,,,,,65.4743234066138,64.6873814994089,65.3319115173627,67.3022359219662,,,,,,,,,,,,
Guinea Ecuatorial,GNQ,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.83710556818,1666.36648055128,1915.87974954621,2140.717815908,,,,,,,,,,,,
Grecia,GRC,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,289.057068014127,322.490578169932,350.101257860667,367.811430340375,433.559342308126,478.755856643244,547.197001596652,607.702155943146,652.081596976924,725.525615416076,872.783727970343,984.042076150522,1134.78649348358,1322.76394246847,1256.34873469402,1298.2043634136,1386.10046636156,1469.54942907429,1525.44353586267,1597.92592533633,1553.78161587679,1505.27938659828,1537.27769706215,1599.0702196803,1652.72998113038,1766.76615362934,1673.81804723146,1791.83338591354,1902.91445148408,2093.11434523303,2102.67768529553,2094.6215026521,2129.89451643759,2090.7623645907,2138.25195316773,2147.13647870846,2206.10389487972,2282.13703465979,2389.79315254528,2390.08286610533,2506.6399477022,2578.11210543197,2597.7482892623,2666.45363728453,2711.46678988431,2753.05120068472,2742.62996079439,2734.75583458456,2745.49345851777,2649.66120066261,2482.11011603727,2407.76273606811,2403.23047211089,2128.01066937973,2123.89789112844,2182.07109345882,,,,
Granada,GRD,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.921375258224,,,,,,,,,,,,,,709.172280947224,754.817936002905,771.921130626209,770.03517444624,,,,,,,,,,,,
Groenlandia,GRL,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,489.217314484156,492.672210692309,502.798684843439,504.950369517709,543.481803008929,568.397553868966,589.32079273725,589.833248475027,610.925958495856,550.387019751983,521.636964435669,499.029831777842,469.307217271227,482.471329670426,478.179064169434,446.589053736613,458.998114119191,464.400453356285,469.022637419167,487.41071246056,487.88004148518,501.255598380353,487.016295905295,500.592576534328,517.205568386472,518.986248571929,530.395995240056,563.330697437991,604.311808299792,607.495529890565,605.505002920845,596.539803439682,606.747108052027,611.736235017081,602.385936307275,599.532971627894,631.567653287074,593.720684002874,668.796352049508,714.910222082715,750.609079011384,749.044543673626,800.652234272298,863.568934549633,,,,,
Guam,GUM,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.033706036117,,,,,,,,,,,,,,642.317599904524,663.393923311662,669.933261248514,669.815693513773,,,,,,,,,,,,
Ingreso alto,HIC,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,2764.76659587395,2795.9943005795,2914.35027898806,3065.44656511086,3171.3699292113,3256.33404306614,3382.13953515808,3524.80147301193,3715.45546411306,3920.08623065101,4247.5857159002,3924.74842797522,4077.83381786186,4266.67445993587,4168.28085640937,4042.37183939086,4270.61772170038,4340.71601946092,4446.44140586321,4522.61917450695,4386.26150693484,4249.28653789644,4122.16540890305,4113.8029042347,4241.20411481267,4303.54374438778,4325.04028535484,4443.15659489671,4561.07110409357,4609.15680560273,4528.07853354094,4542.68012800865,4560.57523990587,4595.73816231495,4646.56584288118,4723.94852996918,4836.33946123927,4845.87999599511,4839.10100386177,4894.16923747482,4973.27164629632,4952.17447306309,4966.07178489599,5000.11335359996,5071.91124717844,5058.04013235499,5042.99397891026,5041.64202108099,4969.21194425708,4731.19030743597,4882.90060289727,4765.23433076745,4725.42331997429,4711.39839336101,4677.242532576,4605.92138902571,,,,
"Hong Kong, Región Administrativa Especial",HKG,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,741.963266012409,760.612814045979,747.579215390419,797.469048380465,813.399228976152,894.146082337317,997.775596134128,1078.83856454205,918.819400774895,914.219549287986,995.038198865609,1082.68534523696,1153.82836616714,1156.80375701662,1206.01224295297,1372.27582087391,1470.08941851089,1650.13842490582,1661.16387042313,1510.63388552897,1554.12273991655,1831.05473666063,1784.39349262837,1761.47811246976,1719.89782492162,1621.48721933028,1546.68161434978,2002.52380151902,2431.8825399228,2039.05416354089,2109.68038365876,1949.17275841106,2009.21836928745,1872.470258716,1844.49040098632,1932.9096848522,2058.5975160129,2006.29854264279,2107.36633776962,1946.64616611144,2087.21166355563,1994.71559838324,1943.8454359303,1970.48412753302,,,,,
Honduras,HND,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,496.454230210752,492.89288796102,496.886987455999,489.748594339965,488.361701392181,492.731022455166,505.59751851051,502.831761417775,504.009640408069,508.526405963224,490.313924447108,514.758453859215,489.64521590296,485.848139287485,467.442126096169,465.608333641327,476.621533023323,484.954321380433,490.572625263204,480.207769333177,470.798500997629,477.334166177599,474.320834226233,478.676725007929,494.654243272131,482.633052410725,512.301224391092,534.588417540591,457.023915802519,454.933744862164,477.735639919478,484.338670840269,513.369579947087,539.917256091039,551.009956448498,523.114109509479,600.588869744553,582.812708504183,546.802113909413,548.731284873886,596.678376038877,593.070970828606,590.95113826517,597.929516417066,,,,,
Países pobres muy endeudados (PPME),HPC,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.373014596926,386.273605342598,392.401110407633,390.2693438546,396.221181625379,399.426084133704,403.20851277778,399.889402528114,401.693898707605,403.331092184758,407.728364698166,415.361765615865,436.334643438574,441.148797173359,,,,,,
Croacia,HRV,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.18922385715,1742.37228999992,1634.5650111084,1680.34891270726,1629.12272163686,1692.15892537494,1770.79750551722,1881.92735483757,1945.43741525793,1930.36936380537,1876.80577543774,2024.54692739535,2081.5982803113,2232.49343135508,2230.90321981136,2261.48377838797,2248.38007598421,2338.44769300478,2280.0706776914,2207.10302307847,2185.44698815741,2140.43613287975,2020.7523834474,1983.86794711738,1897.84066540377,,,,,
Haití,HTI,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,316.232593161245,320.38735402077,323.150880581463,330.882685047695,336.513512309265,350.058709862332,353.531387244295,361.117161135074,367.476500343195,369.113263052542,300.34125672961,304.147877907228,305.670611945029,301.446546048251,296.948545533702,225.988690972242,228.099016973613,231.127620381867,230.79407720338,221.723558263049,217.08779990324,221.095231595959,209.607852572329,188.948899809532,218.632235018826,246.420576663458,255.016669725751,250.712199131954,249.64091482965,237.517140633895,238.587313776721,263.780492680614,249.205627260086,252.870954895156,370.420806830629,375.305477868137,387.009485085718,385.843480280058,385.378880646202,381.591127516026,389.086385381849,397.257126914339,394.023348296788,393.674646943106,,,,,
Hungría,HUN,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,1426.89965988154,1447.93795406917,1476.04957576901,1506.99949248305,1607.81593989857,1730.16286657555,1836.34975211567,1880.53879751183,2039.36702787706,2101.98707475722,2173.24696824874,2311.17336626071,2428.82933004233,2674.05933388502,2638.20496943616,2646.30418736711,2630.04292069865,2630.75848147711,2594.3947792326,2697.39414581516,2794.25194387341,2787.68417178994,2894.82745315277,2863.97624042761,2874.89580668972,2774.4920275597,2642.9225711917,2423.17944795142,2481.44841194174,2406.68835208692,2503.0778011156,2572.97436059569,2527.30162598734,2502.20404672641,2490.71260352839,2448.14033846536,2512.67485022934,2520.1524657709,2580.20749584977,2579.29172092696,2731.03970282733,2713.25708419014,2658.03637311079,2636.64677330211,2478.10169965029,2568.94899141732,2500.32135857711,2365.55369652841,2271.94720512779,2314.49643377955,2432.75179142028,,,,
Sólo BIRF,IBD,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,506.149891173386,516.187484792919,531.397613944556,540.296924460221,564.798078830233,579.374510331286,604.905670629593,631.439099296669,642.295328385116,644.955964242971,639.889509930742,651.660736964556,652.326320346365,668.25270912632,677.717860474008,689.45268154707,705.102508862963,717.919564375986,721.268014955774,1069.26046586079,1048.85289574247,1015.26962189669,1004.34129692328,978.159569668269,995.921053873192,1000.18047537777,995.52543063357,980.759530530464,989.521283804808,999.905707133056,1012.29527261439,1035.29519864388,1092.61426884895,1159.84760615175,1211.61927894077,1267.86532953698,1315.91661422342,1345.33644106019,1364.74554646265,1450.14901377485,1500.46320772101,1537.22713213755,1553.96307798898,1578.68456028184,,,,,
BIRF y la AIF,IBT,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,485.640782428382,494.010762163123,507.623287175613,515.475526239699,536.177342077777,548.860811791972,570.676188345341,592.928579794913,602.278642184394,604.464894797913,600.209426813918,610.534788786892,610.799541383842,623.640963117072,631.549174835882,641.018409181113,654.585152033828,665.157064641771,667.880555584778,970.819571558349,954.050382995275,923.511176175919,912.659857402994,888.690864578083,900.525909241636,903.938643322832,899.446772138326,887.483257312442,894.731025684645,899.820943693993,909.553197803405,927.830422790532,973.73425368279,1026.3231650533,1067.30237877615,1111.50579152489,1149.20050686439,1172.78741581014,1184.69911121409,1252.13133975766,1291.72440173086,1318.79292124921,1329.35974734786,1349.8012768566,,,,,
total de la AIF,IDA,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,368.493619975574,367.517703264931,372.297471171554,374.653195631479,374.622648097406,377.759662012273,380.257045562148,380.515152607385,383.50661594126,385.15361836762,387.224617648655,391.736096676433,391.864909846093,390.685868423491,392.560617673002,392.511481753883,397.552705844857,398.971955707432,400.99423599754,471.245820905578,473.66595848415,465.761166105698,461.004870209092,453.338549451963,448.115851661868,452.858147206512,454.210343794529,459.999262266304,465.093372396478,457.784101626999,461.072776225326,464.242064078287,466.932362089501,470.179848606505,473.223914943849,475.592556580976,479.47388725326,480.55778869746,471.119257230873,476.918979804019,484.198639102206,488.122711564204,484.836707617902,459.98326794268,,,,,
mezcla de la AIF,IDB,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,450.896913771514,452.936919193794,460.472479467228,464.591083873474,468.148431173566,472.541791919893,478.174476506309,481.661873342517,487.034568738043,494.126036223071,502.350367741408,509.891239869856,512.013005717518,505.143791238422,510.888857073833,509.933341028684,523.201799738094,525.136164869104,530.950463247911,666.064123549684,674.505967779655,668.742022134105,669.674353441184,652.042304936196,639.749794892177,648.185681735043,647.072800262489,653.720417850719,662.498787575633,659.536284795502,660.589909205703,661.352571209558,664.274109271376,667.5381407308,662.391599656341,661.685502352756,663.612293961705,659.115554483935,633.792408408833,640.902357363552,654.319917896395,660.796158074114,643.644008713418,579.719361531402,,,,,
Indonesia,IDN,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,297.306101017318,301.463069986828,307.182738713343,310.41986863656,314.72759560023,320.926653091228,347.979864342195,363.573645410279,371.563201113091,377.788372560449,388.391895301914,388.930218135666,387.182526014965,393.593261784007,398.985216918616,431.259720790978,436.73554047584,440.246841003079,456.771652858453,543.775056927713,560.588413241506,574.565228278251,620.80252322261,611.795022358533,664.436919203393,678.317834045522,691.002286753079,666.370644691812,688.373389568809,735.9134206562,742.970699497817,760.167715725748,752.112892614706,791.090813187676,794.410000606745,802.354528572173,788.072628272552,793.100032946056,845.997211899965,877.075652839281,833.562028942305,853.208344569388,863.81762843345,883.918294134837,,,,,
Sólo AIF,IDX,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,319.740058914754,316.864261978521,319.841701263899,320.936080941497,318.507994452461,320.600318708542,320.879004381199,318.833092679561,320.036847808862,318.029507654716,316.026178389585,318.418673874209,317.08801254049,319.237846005328,318.461874015997,318.720625316808,318.299871167956,319.129381435269,318.562780250949,341.647450609837,339.148850012563,330.744698645522,322.435485433716,321.551455429066,323.882896595446,326.102125920471,328.792359602007,333.706703120691,336.124252255692,328.841305879457,333.402728174939,337.997543187068,340.441328523286,344.575872236699,352.661326927333,356.773843635398,361.638596790599,365.065920595759,365.578711754476,370.087127205527,372.880114093499,375.783814176588,381.126889173523,384.435416298931,,,,,
Isla de Man,IMN,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,267.3475634967,267.308741322663,268.602742248655,272.713549515064,275.907784777961,280.447908036059,281.947666504106,279.38086022455,285.537776879226,286.163830245464,293.74176010986,298.08393812088,300.702227468504,306.066707500394,314.898047428242,318.867322792323,323.883121703199,334.256827892111,342.700994756113,350.075733861724,357.366760027901,363.078345587075,364.514501805071,371.225912949824,385.091856567221,389.426518014543,397.378184712413,399.498831163618,414.962491754653,417.287588584922,416.014444315137,421.270490059038,424.29434559754,439.703008433281,449.765855850775,466.138261080584,485.099628242327,501.559634925928,544.626598188165,561.653402684576,577.99406108219,599.154414162954,605.792141172954,636.570155596225,,,,,
No clasificado,INX,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,1318.81248674256,1396.4661521031,1412.72967683927,1453.96210541076,1522.19497305123,1511.90491085393,1629.5918720576,1767.42510637565,1881.14935432423,1974.58885308509,2023.63107616874,2245.32344045053,2194.5130645241,2238.47178340543,2268.08988047809,2083.99492091361,2110.191936505,2203.82152214978,2178.72097563906,2534.3386439422,2413.15635255509,2392.95395308427,2356.89425669861,2336.18355836609,2346.17852958154,2438.43839684891,2503.49889397094,2608.80658136296,2592.838648162,2655.24497373832,2820.41016808889,2827.84449817287,2775.21800344534,2813.7104646445,2941.61324158461,2951.91309342806,3122.33560869936,3255.49845121525,3417.56852702187,3544.38761623166,3626.74716057663,3713.51386863164,3661.32224061006,3515.09450344437,3558.0859413964,3503.64286377074,3424.16085207967,3416.03094562283,3293.88463505425,3149.5651406995,3152.00360514061,2865.37473985193,2853.0648654983,2814.9826896226,2741.5748839566,2819.87585169324,,,,
"Irán, República Islámica del",IRN,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,566.938422164287,541.467005296739,667.831575572758,771.972799371154,813.737932546551,898.436415456815,974.920728918978,913.740112325072,999.748181499561,984.691197049561,1066.12100038244,1197.44826487878,981.406832947127,1095.49767904064,1136.0441357592,1099.17273063243,1078.86782031458,1063.70782183341,1208.49302058518,1229.97379795774,1332.47496828744,1376.35736216019,1458.48325969542,1596.02528536846,1647.24643124198,1567.16282804441,1730.50198117369,1739.32156644683,1947.82996774118,1874.67145296712,2008.65489368767,2051.7888469187,2094.26915791565,2256.46260292104,2475.08772891485,2557.76370013873,2676.59959368612,2837.1845859749,2800.51544030191,2769.46356726239,2791.10778868819,2869.33325348145,2889.109969395,3060.38704613121,,,,,
Iraq,IRQ,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,391.525617086833,404.481159221213,424.850386562259,447.159943076691,521.128511997426,624.513078319445,625.486616589379,690.70181358995,798.736008962289,712.144283375352,684.782318461175,690.57218765356,811.055615762137,836.490602975183,946.278237056275,1000.44280989244,971.936763512736,1146.88994109312,1235.17365278199,1150.65393972701,891.912326694731,1288.23070528542,1627.89177679762,1789.28479672292,1666.75302186107,1617.87652865387,1866.09202216425,1290.69556908002,967.352034447408,1104.9327409604,1199.02235525347,1107.08184957604,988.997367427611,991.917750652717,981.725956089015,908.575245433896,909.175290191252,968.350699678634,1137.03440446024,1261.22050532218,1335.73839799774,1438.17560928405,1488.56176891491,1437.9005421692,,,,,
Islandia,ISL,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,3082.71156321551,2916.70623195125,3028.29836932086,3279.60226874869,3306.81595699084,3444.55134539176,3639.77092601115,3594.36178937465,3924.13443976813,3553.47668523718,4231.99209540301,4378.31031839222,4403.96964669093,5268.96574461772,5132.19707354246,5071.63534101909,5085.58100238924,5602.87016623159,5710.71008378926,6515.05969388885,6560.99816777565,7178.86936361076,7076.20798768494,7254.2862809471,7531.26996254869,7334.90192829477,7605.56377991611,7857.45488267666,7882.47377272363,7983.03750810751,8907.79198354956,8054.3567225375,7755.39441577893,8249.53644895251,8293.41292604719,8255.76891441219,8847.78518198992,8584.10049865746,9036.65429652578,10038.3119247533,11091.5488700414,10589.466185677,10804.6417156193,10731.3286428273,10524.2507035888,10524.8774997135,12734.0066231706,14746.0313384644,16353.8312739829,16911.07978361,17023.1668244031,18157.598099143,17630.0714650968,18178.139014838,17916.1204205433,17478.8930368937,,,,
Israel,ISR,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1870.1091560769,1756.33100381194,2368.43685173886,1732.93337281611,2032.76439942113,1832.14803283329,1786.48768336562,1849.39918699187,2005.81352350766,2017.27694687984,1840.73533872599,1958.31704291739,1793.92204628502,1828.53907189228,1788.99669265296,2102.24587113282,2278.47928587778,2451.74583520937,2488.92341744135,2460.46545064378,2324.53930086886,2580.9693538942,2634.6740163467,2738.39970364882,2796.2515779982,2801.2083626142,2881.12834132968,2885.72651147211,2737.73665306122,2899.42661790428,2973.04270849511,2862.79573820396,2949.30041705906,2821.99691584667,2661.44918543744,2882.39902462537,2898.15336833749,3129.12776379159,2873.87610879555,3042.43402067265,2980.17615699606,3067.74249415334,2870.0987654321,2762.50593376097,2777.87532368349,,,,
Italia,ITA,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,794.816044717399,890.688346111265,1007.04834663111,1119.72317177866,1221.73080588714,1316.46285381488,1431.0744873284,1551.51917278665,1698.42756042697,1832.49991828227,2026.21747487312,1949.14872333929,2050.73787711576,2175.58754564221,2212.20669215371,2106.07874846993,2264.05718699758,2204.17980666785,2247.56551683966,2340.04203541587,2318.42730013811,2265.93108965354,2206.54273410646,2203.86418771745,2253.71892374528,2284.81129783538,2311.54807247948,2407.25635314456,2462.79677752615,2566.10892465158,2583.88807748482,2645.67323732766,2627.34000777188,2611.99043754026,2578.46597846012,2799.37576154289,2796.15473585155,2834.4029460732,2912.94736525428,2957.31148591361,3012.19499987601,3020.62119454278,3037.2669647055,3168.52902114021,3169.93264162306,3214.67412061146,3175.79987086883,3149.57655346296,3087.5663310273,2869.92071205584,2930.58852412547,2828.40489139601,2709.29772810307,2579.47254262663,2414.48400158318,2481.75464546017,,,,
Jamaica,JAM,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1055.74822137127,1325.14547051832,1482.77201427167,1366.42981640977,1322.34903472162,1183.22195814369,1141.60592570949,1172.30248059387,1198.07575540901,1053.45133217991,1056.96108326153,1024.49937490404,881.074649519134,869.85283341846,738.361214467076,743.050198862588,757.473394928755,767.75908372398,957.272087287348,1150.71535836516,1145.83611756324,1195.48168281087,1187.69241171852,1199.07789543663,1263.81817026488,1318.95575652193,1305.95499234495,1344.27969471875,1369.31258130988,1436.42994069765,1430.14436748468,1324.65997857285,1371.58457642676,1379.41479221215,1355.28209275683,1510.60173750648,1511.58774190122,1265.62255111299,1080.15417207799,951.410801078827,1009.34913792951,974.46318467967,1006.69847822916,976.858485998575,,,,,
Jordania,JOR,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,272.134589002102,286.437695568053,315.481805463031,323.365384375926,364.653303406291,456.074849989167,454.49931929651,542.889608895311,541.660841240716,640.163246768812,769.153467509606,841.193446234768,876.469119525884,924.89323794211,902.540267423068,931.184602256692,950.714861376667,906.107921308326,874.287286024011,918.132920533163,899.878101186652,955.751756303687,896.300298341923,915.436815914532,937.38574189616,932.502671749435,929.916855400418,943.037737852639,923.698497663443,949.865817288574,923.305303702886,951.547398348023,952.021980003791,1114.30414153933,1157.95866370313,1143.88003751957,1152.46112084511,1078.16620447746,1081.9233570183,978.203656277271,922.06592840446,970.20914432956,906.927475406142,916.992832662691,,,,,
Japón,JPN,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,873.910314846485,962.907112688666,1003.7522539444,1136.4848675784,1260.47454664404,1361.58723946482,1476.99749473895,1720.54974435344,1938.45683300185,2193.61012677858,2458.35709425464,2531.08853609847,2667.04674963615,2964.20821806271,2924.24571086218,2725.15932642487,2876.80085305619,2899.90421822717,2898.33881355637,3044.05284370415,2950.13534620061,2864.3686505508,2840.60843907505,2823.87709942227,3017.81520271959,3005.23810391374,3020.56048134857,3044.1150862881,3242.67868823045,3350.72629065272,3551.16177339582,3575.24609226846,3649.94432056927,3664.56835774395,3850.96244428262,3935.99475442247,4008.4762359153,4041.16767018095,3955.62762658228,4011.22477908253,4083.83169745276,4008.26803199396,3991.97756679352,3953.18450805681,4078.21054155807,4062.97904878182,4053.88343735824,4012.65424488871,3858.43452050944,3678.51113263099,3893.26660420083,3610.81216900174,3537.3631698125,3567.62935383891,3470.76312894811,3428.55721600428,,,,
Kazajstán,KAZ,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492.85307071201,4555.89751071396,4796.14425246645,4018.46939750903,3612.1380667614,3303.26766705282,2911.34437042645,2575.67059959359,2610.07862626316,2406.24892403258,2397.20233496864,2324.54766970862,2674.25567408944,2891.09302839396,3383.07445188282,3358.97112232372,4012.78507486633,4267.99306027722,4457.16811279826,3944.28826715414,4234.8510636525,4670.8212336131,4398.94440769103,4786.59303632697,4434.63912123152,,,,,
Kenya,KEN,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,451.78769864172,455.60036383791,450.896796448669,450.989157505337,445.150368222175,449.724795855469,454.591365875418,451.009820606846,449.912443371776,449.197204614162,444.517353501631,435.732800581135,426.789984961285,434.810669368654,437.102868665387,459.087475075839,461.227590614061,456.491464441387,457.22275716182,451.511405112816,445.035567064816,442.239418199691,439.219969715585,430.63985461056,437.930076804137,440.892131856607,433.613199010772,437.403423045605,434.808503761099,437.965932079084,431.98153197808,426.016478736103,423.714081744343,433.506426820775,436.927095627168,443.165485817391,440.46514627267,443.54016956331,456.949612378842,464.413491707818,461.465825264785,454.836355616314,468.637588285859,505.997400726994,,,,,
Kirguistán,KGZ,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.81462925852,1520.61452639125,1102.74726491562,856.894414063365,618.866691767624,522.797342338391,595.712773312592,552.179754705732,578.914866848396,498.408189405834,473.37926669933,435.876119795353,485.288636864568,511.252354609085,497.868630869591,498.542788517414,485.418902345547,560.618214258598,593.94645308064,535.816878123084,505.402265092972,600.285242809995,737.22642317021,690.317679558011,650.40150801131,,,,,
Camboya,KHM,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.199630672951,270.136157816726,266.841113058255,295.865060392183,289.106982079943,280.732283421165,276.504730839969,316.073293876343,320.065481434857,259.386296328411,258.857633119707,254.446137692986,254.245881677157,251.27533215969,360.49494508289,370.259887150917,381.242262191259,390.790431741813,396.913564800778,416.838308912571,,,,,
Kiribati,KIR,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.241091160221,,,,,,,,,,,,,,88.3987668372026,86.6504197129705,105.996205335849,113.957752753116,,,,,,,,,,,,
Saint Kitts y Nevis,KNA,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.547107479073,,,,,,,,,,,,,,1640.61825403678,1685.98074994131,1668.81429687995,1737.2012223199,,,,,,,,,,,,
"Corea, República de",KOR,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,516.110749286312,551.258116376802,632.250968964772,675.274108644272,693.338047900093,758.243819417609,866.020804522271,935.264924017124,1063.67794458371,1082.19259504076,1046.41413344253,1095.50331543592,1168.98065399139,1257.11647560078,1302.10237068585,1477.31277245508,1579.66574639329,1761.0147992992,1857.29832087125,2167.33960770932,2306.64347206365,2534.34102827464,2814.18823120312,2958.40772966166,3210.13203581905,3454.85485115206,3726.15776616316,3377.63507431097,3708.70521294343,4002.67128368549,4033.31896845449,4170.47614661985,4233.4873245883,4332.6677414717,4364.21909084115,4412.52711800821,4564.98783020283,4629.77792060244,4649.76574209758,5045.48774882698,5216.58780873474,5248.51989108414,5231.6754603358,5289.27583193211,5413.34785665856,,,,
Kuwait,KWT,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,7665.80645645984,7938.6042755389,7871.63150717452,7082.82021689177,6343.82609716948,6475.65480296281,6582.47911073586,6763.28093151764,8046.14603562586,7637.83420047243,7154.8080323428,7604.25299059129,7722.34947062971,7626.5690161305,8083.59544371667,8288.63620238933,8523.4340549247,9914.41167610304,11260.1452519786,4347.35203384265,1325.06636157409,,,,9211.01363035455,8941.89839672448,8592.11544938302,9168.64387295419,9232.42961289913,9151.98058992051,9497.43353482795,9612.83006012643,10131.4468830408,10619.6623300607,11576.827219476,10811.57758949,10489.039819586,10810.8105055367,11134.2424527081,10721.4851912708,10221.1763666092,11105.9777780631,9906.51705887291,9178.88554707323,,,,,
